Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-05-11;77,2978;77,5232;77,0852;77,4141;;
2018-05-10;77,7205;77,9457;76,5199;76,8985;;
2018-05-09;76,5182;77,3542;76,4584;77,0642;;
2018-05-08;75,6898;76,0023;73,4054;74,5225;;
2018-05-07;75,674;76,2828;75,3231;76,2395;;
2018-05-04;73,613;75,0276;73,2523;74,8707;;
2018-05-03;73,2222;74,0695;72,5024;73,8539;;
2018-05-02;73,2432;73,6112;72,4721;73,101;;
2018-04-30;73,3925;75,5481;72,8214;75,137;;
2018-04-27;73,5423;74,0844;73,5086;74,0149;;
2018-04-26;73,5421;74,1356;73,3283;73,5613;;
2018-04-25;73,0559;73,3401;72,415;72,9614;;
2018-04-24;74,4988;74,5797;73,2752;73,3261;;
2018-04-23;73,9699;74,0015;72,4943;73,8929;;
2018-04-20;73,6892;74,1095;72,8461;73,9018;;
2018-04-19;73,7826;74,7293;73,5444;73,7826;;
2018-04-18;72,1536;73,3493;71,9921;73,0547;;
2018-04-17;71,7175;71,8695;70,8473;71,3048;;
2018-04-16;71,8458;72,1951;71,1283;71,5357;;
2018-04-13;71,8523;72,8222;71,6572;72,7099;;
2018-04-12;72,2191;72,2885;71,1315;71,8392;;
2018-04-11;70,71;72,7931;70,5795;72,122;;
2018-04-10;69,5234;70,94;69,4039;70,9039;;
2018-04-09;67,4453;68,6964;67,2836;68,6869;;
2018-04-06;67,818;68,5973;66,8969;67,0089;;
2018-04-05;68,2685;68,8858;67,7537;68,1802;;
2018-04-04;67,8563;67,9785;66,767;67,7994;;
2018-04-03;67,7811;68,3375;67,6288;68,0628;;
2018-03-29;68,9688;69,7093;68,3212;69,6426;;
2018-03-28;68,8663;69,4425;68,0252;68,3773;;
2018-03-27;69,4761;70,3821;69,3269;69,4899;;
2018-03-26;69,6395;69,9281;69,1398;69,4428;;
2018-03-23;68,9555;69,891;68,3401;69,7969;;
2018-03-22;68,8854;68,9801;68,1545;68,4988;;
2018-03-21;67,2147;69,237;67,1735;69,2208;;
2018-03-20;66,3534;67,5627;66,2069;67,0384;;
2018-03-19;65,9899;66,3656;65,4393;66,1359;;
2018-03-16;65,1861;66,4125;64,8899;66,154;;
2018-03-15;64,8846;65,3614;64,6275;65,1224;;
2018-03-14;64,5519;65,1854;64,1582;64,7869;;
2018-03-13;64,8851;65,6375;64,0764;64,5586;;
2018-03-12;65,3565;65,4646;64,2146;64,945;;
2018-03-09;63,8326;65,3574;63,7481;65,0788;;
2018-03-08;64,3622;64,536;63,6206;63,7728;;
2018-03-07;65,2309;65,7321;63,8913;64,3691;;
2018-03-06;65,6797;66,138;65,3251;65,7904;;
2018-03-05;64,4654;65,8226;64,1542;65,4401;;
2018-03-02;63,8567;64,5563;63,2605;64,4184;;
2018-03-01;64,8562;64,9941;63,2231;63,5991;;
2018-02-28;66,4171;66,7572;65,1744;65,6874;;
2018-02-27;67,1419;67,3292;66,2961;66,5214;;
2018-02-26;67,0383;67,6077;66,5686;67,4145;;
2018-02-23;65,9771;67,0308;65,5892;66,8486;;
2018-02-22;64,5853;66,2774;64,5379;66,079;;
