"MTU","Scheduled Generation [MW] (D) - Germany (DE)","Scheduled Consumption [MW] (D) - Germany (DE)"
"28.04.2018 10:00 - 28.04.2018 11:00 (CET/CEST)","59367",""
"28.04.2018 11:00 - 28.04.2018 12:00 (CET/CEST)","62044",""
"28.04.2018 12:00 - 28.04.2018 13:00 (CET/CEST)","62935",""
"28.04.2018 13:00 - 28.04.2018 14:00 (CET/CEST)","61266",""
"28.04.2018 14:00 - 28.04.2018 15:00 (CET/CEST)","58988",""
"28.04.2018 15:00 - 28.04.2018 16:00 (CET/CEST)","55002",""
"28.04.2018 16:00 - 28.04.2018 17:00 (CET/CEST)","51478",""
"28.04.2018 17:00 - 28.04.2018 18:00 (CET/CEST)","48195",""
"28.04.2018 18:00 - 28.04.2018 19:00 (CET/CEST)","46207",""
"28.04.2018 19:00 - 28.04.2018 20:00 (CET/CEST)","45210",""
"28.04.2018 20:00 - 28.04.2018 21:00 (CET/CEST)","43353",""
"28.04.2018 21:00 - 28.04.2018 22:00 (CET/CEST)","41829",""
"28.04.2018 22:00 - 28.04.2018 23:00 (CET/CEST)","40688",""
"28.04.2018 23:00 - 29.04.2018 00:00 (CET/CEST)","38513",""
"29.04.2018 00:00 - 29.04.2018 01:00 (CET/CEST)","34733",""
"29.04.2018 01:00 - 29.04.2018 02:00 (CET/CEST)","32809",""
"29.04.2018 02:00 - 29.04.2018 03:00 (CET/CEST)","31597",""
"29.04.2018 03:00 - 29.04.2018 04:00 (CET/CEST)","31376",""
"29.04.2018 04:00 - 29.04.2018 05:00 (CET/CEST)","31522",""
"29.04.2018 05:00 - 29.04.2018 06:00 (CET/CEST)","31406",""
"29.04.2018 06:00 - 29.04.2018 07:00 (CET/CEST)","32031",""
"29.04.2018 07:00 - 29.04.2018 08:00 (CET/CEST)","35191",""
"29.04.2018 08:00 - 29.04.2018 09:00 (CET/CEST)","40615",""
"29.04.2018 09:00 - 29.04.2018 10:00 (CET/CEST)","45562",""
"29.04.2018 10:00 - 29.04.2018 11:00 (CET/CEST)","49187",""
"29.04.2018 11:00 - 29.04.2018 12:00 (CET/CEST)","52315",""
"29.04.2018 12:00 - 29.04.2018 13:00 (CET/CEST)","52825",""
"29.04.2018 13:00 - 29.04.2018 14:00 (CET/CEST)","49925",""
"29.04.2018 14:00 - 29.04.2018 15:00 (CET/CEST)","48723",""
"29.04.2018 15:00 - 29.04.2018 16:00 (CET/CEST)","47149",""
"29.04.2018 16:00 - 29.04.2018 17:00 (CET/CEST)","45009",""
"29.04.2018 17:00 - 29.04.2018 18:00 (CET/CEST)","45468",""
"29.04.2018 18:00 - 29.04.2018 19:00 (CET/CEST)","45806",""
"29.04.2018 19:00 - 29.04.2018 20:00 (CET/CEST)","47360",""
"29.04.2018 20:00 - 29.04.2018 21:00 (CET/CEST)","48381",""
"29.04.2018 21:00 - 29.04.2018 22:00 (CET/CEST)","49440",""
"29.04.2018 22:00 - 29.04.2018 23:00 (CET/CEST)","49385",""
"29.04.2018 23:00 - 30.04.2018 00:00 (CET/CEST)","46510",""
"30.04.2018 00:00 - 30.04.2018 01:00 (CET/CEST)","43285",""
"30.04.2018 01:00 - 30.04.2018 02:00 (CET/CEST)","42404",""
"30.04.2018 02:00 - 30.04.2018 03:00 (CET/CEST)","41983",""
"30.04.2018 03:00 - 30.04.2018 04:00 (CET/CEST)","41838",""
"30.04.2018 04:00 - 30.04.2018 05:00 (CET/CEST)","41791",""
"30.04.2018 05:00 - 30.04.2018 06:00 (CET/CEST)","42985",""
"30.04.2018 06:00 - 30.04.2018 07:00 (CET/CEST)","45206",""
"30.04.2018 07:00 - 30.04.2018 08:00 (CET/CEST)","49172",""
"30.04.2018 08:00 - 30.04.2018 09:00 (CET/CEST)","53131",""
"30.04.2018 09:00 - 30.04.2018 10:00 (CET/CEST)","56761",""
"30.04.2018 10:00 - 30.04.2018 11:00 (CET/CEST)","59672",""
"30.04.2018 11:00 - 30.04.2018 12:00 (CET/CEST)","62876",""
"30.04.2018 12:00 - 30.04.2018 13:00 (CET/CEST)","64470",""
"30.04.2018 13:00 - 30.04.2018 14:00 (CET/CEST)","64034",""
"30.04.2018 14:00 - 30.04.2018 15:00 (CET/CEST)","62856",""
"30.04.2018 15:00 - 30.04.2018 16:00 (CET/CEST)","61449",""
"30.04.2018 16:00 - 30.04.2018 17:00 (CET/CEST)","58877",""
"30.04.2018 17:00 - 30.04.2018 18:00 (CET/CEST)","54543",""
"30.04.2018 18:00 - 30.04.2018 19:00 (CET/CEST)","50436",""
"30.04.2018 19:00 - 30.04.2018 20:00 (CET/CEST)","48522",""
"30.04.2018 20:00 - 30.04.2018 21:00 (CET/CEST)","46805",""
"30.04.2018 21:00 - 30.04.2018 22:00 (CET/CEST)","47526",""
"30.04.2018 22:00 - 30.04.2018 23:00 (CET/CEST)","46771",""
"30.04.2018 23:00 - 01.05.2018 00:00 (CET/CEST)","45948",""
"01.05.2018 00:00 - 01.05.2018 01:00 (CET/CEST)","50068",""
"01.05.2018 01:00 - 01.05.2018 02:00 (CET/CEST)","48418",""
"01.05.2018 02:00 - 01.05.2018 03:00 (CET/CEST)","48473",""
"01.05.2018 03:00 - 01.05.2018 04:00 (CET/CEST)","48142",""
"01.05.2018 04:00 - 01.05.2018 05:00 (CET/CEST)","47681",""
"01.05.2018 05:00 - 01.05.2018 06:00 (CET/CEST)","48337",""
"01.05.2018 06:00 - 01.05.2018 07:00 (CET/CEST)","50076",""
"01.05.2018 07:00 - 01.05.2018 08:00 (CET/CEST)","52938",""
"01.05.2018 08:00 - 01.05.2018 09:00 (CET/CEST)","56193",""
"01.05.2018 09:00 - 01.05.2018 10:00 (CET/CEST)","60233",""
"01.05.2018 10:00 - 01.05.2018 11:00 (CET/CEST)","63330",""
"01.05.2018 11:00 - 01.05.2018 12:00 (CET/CEST)","66502",""
"01.05.2018 12:00 - 01.05.2018 13:00 (CET/CEST)","67701",""
"01.05.2018 13:00 - 01.05.2018 14:00 (CET/CEST)","67397",""
"01.05.2018 14:00 - 01.05.2018 15:00 (CET/CEST)","65865",""
"01.05.2018 15:00 - 01.05.2018 16:00 (CET/CEST)","63513",""
"01.05.2018 16:00 - 01.05.2018 17:00 (CET/CEST)","60446",""
"01.05.2018 17:00 - 01.05.2018 18:00 (CET/CEST)","56701",""
"01.05.2018 18:00 - 01.05.2018 19:00 (CET/CEST)","53818",""
"01.05.2018 19:00 - 01.05.2018 20:00 (CET/CEST)","50809",""
"01.05.2018 20:00 - 01.05.2018 21:00 (CET/CEST)","48753",""
"01.05.2018 21:00 - 01.05.2018 22:00 (CET/CEST)","47588",""
"01.05.2018 22:00 - 01.05.2018 23:00 (CET/CEST)","46883",""
"01.05.2018 23:00 - 02.05.2018 00:00 (CET/CEST)","44656",""
"02.05.2018 00:00 - 02.05.2018 01:00 (CET/CEST)","40189",""
"02.05.2018 01:00 - 02.05.2018 02:00 (CET/CEST)","38448",""
"02.05.2018 02:00 - 02.05.2018 03:00 (CET/CEST)","37930",""
"02.05.2018 03:00 - 02.05.2018 04:00 (CET/CEST)","38413",""
"02.05.2018 04:00 - 02.05.2018 05:00 (CET/CEST)","39712",""
"02.05.2018 05:00 - 02.05.2018 06:00 (CET/CEST)","43659",""
"02.05.2018 06:00 - 02.05.2018 07:00 (CET/CEST)","49652",""
"02.05.2018 07:00 - 02.05.2018 08:00 (CET/CEST)","56939",""
"02.05.2018 08:00 - 02.05.2018 09:00 (CET/CEST)","62696",""
"02.05.2018 09:00 - 02.05.2018 10:00 (CET/CEST)","65278",""
"02.05.2018 10:00 - 02.05.2018 11:00 (CET/CEST)","66672",""
"02.05.2018 11:00 - 02.05.2018 12:00 (CET/CEST)","68529",""
"02.05.2018 12:00 - 02.05.2018 13:00 (CET/CEST)","69263",""
"02.05.2018 13:00 - 02.05.2018 14:00 (CET/CEST)","68868",""
"02.05.2018 14:00 - 02.05.2018 15:00 (CET/CEST)","66682",""
"02.05.2018 15:00 - 02.05.2018 16:00 (CET/CEST)","64340",""
"02.05.2018 16:00 - 02.05.2018 17:00 (CET/CEST)","60600",""
"02.05.2018 17:00 - 02.05.2018 18:00 (CET/CEST)","59225",""
"02.05.2018 18:00 - 02.05.2018 19:00 (CET/CEST)","58097",""
"02.05.2018 19:00 - 02.05.2018 20:00 (CET/CEST)","57583",""
"02.05.2018 20:00 - 02.05.2018 21:00 (CET/CEST)","56359",""
"02.05.2018 21:00 - 02.05.2018 22:00 (CET/CEST)","56294",""
"02.05.2018 22:00 - 02.05.2018 23:00 (CET/CEST)","53637",""
"02.05.2018 23:00 - 03.05.2018 00:00 (CET/CEST)","50394",""
"03.05.2018 00:00 - 03.05.2018 01:00 (CET/CEST)","46814",""
"03.05.2018 01:00 - 03.05.2018 02:00 (CET/CEST)","43611",""
"03.05.2018 02:00 - 03.05.2018 03:00 (CET/CEST)","42059",""
"03.05.2018 03:00 - 03.05.2018 04:00 (CET/CEST)","41445",""
"03.05.2018 04:00 - 03.05.2018 05:00 (CET/CEST)","42762",""
"03.05.2018 05:00 - 03.05.2018 06:00 (CET/CEST)","45201",""
"03.05.2018 06:00 - 03.05.2018 07:00 (CET/CEST)","50950",""
"03.05.2018 07:00 - 03.05.2018 08:00 (CET/CEST)","58564",""
"03.05.2018 08:00 - 03.05.2018 09:00 (CET/CEST)","63041",""
"03.05.2018 09:00 - 03.05.2018 10:00 (CET/CEST)","65167",""
"03.05.2018 10:00 - 03.05.2018 11:00 (CET/CEST)","67295",""
"03.05.2018 11:00 - 03.05.2018 12:00 (CET/CEST)","69407",""
"03.05.2018 12:00 - 03.05.2018 13:00 (CET/CEST)","71145",""
"03.05.2018 13:00 - 03.05.2018 14:00 (CET/CEST)","70324",""
"03.05.2018 14:00 - 03.05.2018 15:00 (CET/CEST)","68735",""
"03.05.2018 15:00 - 03.05.2018 16:00 (CET/CEST)","66597",""
"03.05.2018 16:00 - 03.05.2018 17:00 (CET/CEST)","63944",""
"03.05.2018 17:00 - 03.05.2018 18:00 (CET/CEST)","61604",""
"03.05.2018 18:00 - 03.05.2018 19:00 (CET/CEST)","58740",""
"03.05.2018 19:00 - 03.05.2018 20:00 (CET/CEST)","58079",""
"03.05.2018 20:00 - 03.05.2018 21:00 (CET/CEST)","56441",""
"03.05.2018 21:00 - 03.05.2018 22:00 (CET/CEST)","55217",""
"03.05.2018 22:00 - 03.05.2018 23:00 (CET/CEST)","51994",""
"03.05.2018 23:00 - 04.05.2018 00:00 (CET/CEST)","47983",""
"04.05.2018 00:00 - 04.05.2018 01:00 (CET/CEST)","44680",""
"04.05.2018 01:00 - 04.05.2018 02:00 (CET/CEST)","42127",""
"04.05.2018 02:00 - 04.05.2018 03:00 (CET/CEST)","41032",""
"04.05.2018 03:00 - 04.05.2018 04:00 (CET/CEST)","40416",""
"04.05.2018 04:00 - 04.05.2018 05:00 (CET/CEST)","40418",""
"04.05.2018 05:00 - 04.05.2018 06:00 (CET/CEST)","42594",""
"04.05.2018 06:00 - 04.05.2018 07:00 (CET/CEST)","48906",""
"04.05.2018 07:00 - 04.05.2018 08:00 (CET/CEST)","55045",""
"04.05.2018 08:00 - 04.05.2018 09:00 (CET/CEST)","60023",""
"04.05.2018 09:00 - 04.05.2018 10:00 (CET/CEST)","63818",""
"04.05.2018 10:00 - 04.05.2018 11:00 (CET/CEST)","65901",""
"04.05.2018 11:00 - 04.05.2018 12:00 (CET/CEST)","68465",""
"04.05.2018 12:00 - 04.05.2018 13:00 (CET/CEST)","69461",""
"04.05.2018 13:00 - 04.05.2018 14:00 (CET/CEST)","68807",""
"04.05.2018 14:00 - 04.05.2018 15:00 (CET/CEST)","66568",""
"04.05.2018 15:00 - 04.05.2018 16:00 (CET/CEST)","63830",""
"04.05.2018 16:00 - 04.05.2018 17:00 (CET/CEST)","60724",""
"04.05.2018 17:00 - 04.05.2018 18:00 (CET/CEST)","57479",""
"04.05.2018 18:00 - 04.05.2018 19:00 (CET/CEST)","54772",""
"04.05.2018 19:00 - 04.05.2018 20:00 (CET/CEST)","54057",""
"04.05.2018 20:00 - 04.05.2018 21:00 (CET/CEST)","53255",""
"04.05.2018 21:00 - 04.05.2018 22:00 (CET/CEST)","52376",""
"04.05.2018 22:00 - 04.05.2018 23:00 (CET/CEST)","50374",""
"04.05.2018 23:00 - 05.05.2018 00:00 (CET/CEST)","48061",""
"05.05.2018 00:00 - 05.05.2018 01:00 (CET/CEST)","44276",""
"05.05.2018 01:00 - 05.05.2018 02:00 (CET/CEST)","42035",""
"05.05.2018 02:00 - 05.05.2018 03:00 (CET/CEST)","40532",""
"05.05.2018 03:00 - 05.05.2018 04:00 (CET/CEST)","39546",""
"05.05.2018 04:00 - 05.05.2018 05:00 (CET/CEST)","38797",""
"05.05.2018 05:00 - 05.05.2018 06:00 (CET/CEST)","38895",""
"05.05.2018 06:00 - 05.05.2018 07:00 (CET/CEST)","39896",""
"05.05.2018 07:00 - 05.05.2018 08:00 (CET/CEST)","43541",""
"05.05.2018 08:00 - 05.05.2018 09:00 (CET/CEST)","49080",""
"05.05.2018 09:00 - 05.05.2018 10:00 (CET/CEST)","54872",""
"05.05.2018 10:00 - 05.05.2018 11:00 (CET/CEST)","58644",""
"05.05.2018 11:00 - 05.05.2018 12:00 (CET/CEST)","62780",""
"05.05.2018 12:00 - 05.05.2018 13:00 (CET/CEST)","62980",""
"05.05.2018 13:00 - 05.05.2018 14:00 (CET/CEST)","62620",""
"05.05.2018 14:00 - 05.05.2018 15:00 (CET/CEST)","59229",""
"05.05.2018 15:00 - 05.05.2018 16:00 (CET/CEST)","56228",""
"05.05.2018 16:00 - 05.05.2018 17:00 (CET/CEST)","53451",""
"05.05.2018 17:00 - 05.05.2018 18:00 (CET/CEST)","51384",""
"05.05.2018 18:00 - 05.05.2018 19:00 (CET/CEST)","49869",""
"05.05.2018 19:00 - 05.05.2018 20:00 (CET/CEST)","49681",""
"05.05.2018 20:00 - 05.05.2018 21:00 (CET/CEST)","47757",""
"05.05.2018 21:00 - 05.05.2018 22:00 (CET/CEST)","47155",""
"05.05.2018 22:00 - 05.05.2018 23:00 (CET/CEST)","46956",""
"05.05.2018 23:00 - 06.05.2018 00:00 (CET/CEST)","44314",""
"06.05.2018 00:00 - 06.05.2018 01:00 (CET/CEST)","44156",""
"06.05.2018 01:00 - 06.05.2018 02:00 (CET/CEST)","42827",""
"06.05.2018 02:00 - 06.05.2018 03:00 (CET/CEST)","41783",""
"06.05.2018 03:00 - 06.05.2018 04:00 (CET/CEST)","39881",""
"06.05.2018 04:00 - 06.05.2018 05:00 (CET/CEST)","37617",""
"06.05.2018 05:00 - 06.05.2018 06:00 (CET/CEST)","36637",""
"06.05.2018 06:00 - 06.05.2018 07:00 (CET/CEST)","36768",""
"06.05.2018 07:00 - 06.05.2018 08:00 (CET/CEST)","39970",""
"06.05.2018 08:00 - 06.05.2018 09:00 (CET/CEST)","45807",""
"06.05.2018 09:00 - 06.05.2018 10:00 (CET/CEST)","50698",""
"06.05.2018 10:00 - 06.05.2018 11:00 (CET/CEST)","54648",""
"06.05.2018 11:00 - 06.05.2018 12:00 (CET/CEST)","59048",""
"06.05.2018 12:00 - 06.05.2018 13:00 (CET/CEST)","59097",""
"06.05.2018 13:00 - 06.05.2018 14:00 (CET/CEST)","56958",""
"06.05.2018 14:00 - 06.05.2018 15:00 (CET/CEST)","55174",""
"06.05.2018 15:00 - 06.05.2018 16:00 (CET/CEST)","52867",""
"06.05.2018 16:00 - 06.05.2018 17:00 (CET/CEST)","50220",""
"06.05.2018 17:00 - 06.05.2018 18:00 (CET/CEST)","49466",""
"06.05.2018 18:00 - 06.05.2018 19:00 (CET/CEST)","47051",""
"06.05.2018 19:00 - 06.05.2018 20:00 (CET/CEST)","45453",""
"06.05.2018 20:00 - 06.05.2018 21:00 (CET/CEST)","45482",""
"06.05.2018 21:00 - 06.05.2018 22:00 (CET/CEST)","46850",""
"06.05.2018 22:00 - 06.05.2018 23:00 (CET/CEST)","47525",""
"06.05.2018 23:00 - 07.05.2018 00:00 (CET/CEST)","46087",""
"07.05.2018 00:00 - 07.05.2018 01:00 (CET/CEST)","42846",""
"07.05.2018 01:00 - 07.05.2018 02:00 (CET/CEST)","41232",""
"07.05.2018 02:00 - 07.05.2018 03:00 (CET/CEST)","40005",""
"07.05.2018 03:00 - 07.05.2018 04:00 (CET/CEST)","39810",""
"07.05.2018 04:00 - 07.05.2018 05:00 (CET/CEST)","39971",""
"07.05.2018 05:00 - 07.05.2018 06:00 (CET/CEST)","43780",""
"07.05.2018 06:00 - 07.05.2018 07:00 (CET/CEST)","48676",""
"07.05.2018 07:00 - 07.05.2018 08:00 (CET/CEST)","55452",""
"07.05.2018 08:00 - 07.05.2018 09:00 (CET/CEST)","60124",""
"07.05.2018 09:00 - 07.05.2018 10:00 (CET/CEST)","63041",""
"07.05.2018 10:00 - 07.05.2018 11:00 (CET/CEST)","65692",""
"07.05.2018 11:00 - 07.05.2018 12:00 (CET/CEST)","69346",""
"07.05.2018 12:00 - 07.05.2018 13:00 (CET/CEST)","71131",""
"07.05.2018 13:00 - 07.05.2018 14:00 (CET/CEST)","71128",""
"07.05.2018 14:00 - 07.05.2018 15:00 (CET/CEST)","68604",""
"07.05.2018 15:00 - 07.05.2018 16:00 (CET/CEST)","65524",""
"07.05.2018 16:00 - 07.05.2018 17:00 (CET/CEST)","61997",""
"07.05.2018 17:00 - 07.05.2018 18:00 (CET/CEST)","58119",""
"07.05.2018 18:00 - 07.05.2018 19:00 (CET/CEST)","55312",""
"07.05.2018 19:00 - 07.05.2018 20:00 (CET/CEST)","54584",""
"07.05.2018 20:00 - 07.05.2018 21:00 (CET/CEST)","53676",""
"07.05.2018 21:00 - 07.05.2018 22:00 (CET/CEST)","52660",""
"07.05.2018 22:00 - 07.05.2018 23:00 (CET/CEST)","51295",""
"07.05.2018 23:00 - 08.05.2018 00:00 (CET/CEST)","49074",""
"08.05.2018 00:00 - 08.05.2018 01:00 (CET/CEST)","46888",""
"08.05.2018 01:00 - 08.05.2018 02:00 (CET/CEST)","45480",""
"08.05.2018 02:00 - 08.05.2018 03:00 (CET/CEST)","43201",""
"08.05.2018 03:00 - 08.05.2018 04:00 (CET/CEST)","43454",""
"08.05.2018 04:00 - 08.05.2018 05:00 (CET/CEST)","44670",""
"08.05.2018 05:00 - 08.05.2018 06:00 (CET/CEST)","46995",""
"08.05.2018 06:00 - 08.05.2018 07:00 (CET/CEST)","50450",""
"08.05.2018 07:00 - 08.05.2018 08:00 (CET/CEST)","56177",""
"08.05.2018 08:00 - 08.05.2018 09:00 (CET/CEST)","61296",""
"08.05.2018 09:00 - 08.05.2018 10:00 (CET/CEST)","64996",""
"08.05.2018 10:00 - 08.05.2018 11:00 (CET/CEST)","69334",""
"08.05.2018 11:00 - 08.05.2018 12:00 (CET/CEST)","72345",""
"08.05.2018 12:00 - 08.05.2018 13:00 (CET/CEST)","74085",""
"08.05.2018 13:00 - 08.05.2018 14:00 (CET/CEST)","74334",""
"08.05.2018 14:00 - 08.05.2018 15:00 (CET/CEST)","72183",""
"08.05.2018 15:00 - 08.05.2018 16:00 (CET/CEST)","69272",""
"08.05.2018 16:00 - 08.05.2018 17:00 (CET/CEST)","65094",""
"08.05.2018 17:00 - 08.05.2018 18:00 (CET/CEST)","60982",""
"08.05.2018 18:00 - 08.05.2018 19:00 (CET/CEST)","57553",""
"08.05.2018 19:00 - 08.05.2018 20:00 (CET/CEST)","56434",""
"08.05.2018 20:00 - 08.05.2018 21:00 (CET/CEST)","55611",""
"08.05.2018 21:00 - 08.05.2018 22:00 (CET/CEST)","55386",""
"08.05.2018 22:00 - 08.05.2018 23:00 (CET/CEST)","53110",""
"08.05.2018 23:00 - 09.05.2018 00:00 (CET/CEST)","51974",""
"09.05.2018 00:00 - 09.05.2018 01:00 (CET/CEST)","48559",""
"09.05.2018 01:00 - 09.05.2018 02:00 (CET/CEST)","47543",""
"09.05.2018 02:00 - 09.05.2018 03:00 (CET/CEST)","46573",""
"09.05.2018 03:00 - 09.05.2018 04:00 (CET/CEST)","45227",""
"09.05.2018 04:00 - 09.05.2018 05:00 (CET/CEST)","44730",""
"09.05.2018 05:00 - 09.05.2018 06:00 (CET/CEST)","46061",""
"09.05.2018 06:00 - 09.05.2018 07:00 (CET/CEST)","50729",""
"09.05.2018 07:00 - 09.05.2018 08:00 (CET/CEST)","57785",""
"09.05.2018 08:00 - 09.05.2018 09:00 (CET/CEST)","62822",""
"09.05.2018 09:00 - 09.05.2018 10:00 (CET/CEST)","65861",""
"09.05.2018 10:00 - 09.05.2018 11:00 (CET/CEST)","68466",""
"09.05.2018 11:00 - 09.05.2018 12:00 (CET/CEST)","69753",""
"09.05.2018 12:00 - 09.05.2018 13:00 (CET/CEST)","71098",""
"09.05.2018 13:00 - 09.05.2018 14:00 (CET/CEST)","70433",""
"09.05.2018 14:00 - 09.05.2018 15:00 (CET/CEST)","67661",""
"09.05.2018 15:00 - 09.05.2018 16:00 (CET/CEST)","64948",""
"09.05.2018 16:00 - 09.05.2018 17:00 (CET/CEST)","61528",""
"09.05.2018 17:00 - 09.05.2018 18:00 (CET/CEST)","57611",""
"09.05.2018 18:00 - 09.05.2018 19:00 (CET/CEST)","55762",""
"09.05.2018 19:00 - 09.05.2018 20:00 (CET/CEST)","54101",""
"09.05.2018 20:00 - 09.05.2018 21:00 (CET/CEST)","52768",""
"09.05.2018 21:00 - 09.05.2018 22:00 (CET/CEST)","50732",""
"09.05.2018 22:00 - 09.05.2018 23:00 (CET/CEST)","48710",""
"09.05.2018 23:00 - 10.05.2018 00:00 (CET/CEST)","45840",""
"10.05.2018 00:00 - 10.05.2018 01:00 (CET/CEST)","41704",""
"10.05.2018 01:00 - 10.05.2018 02:00 (CET/CEST)","40707",""
"10.05.2018 02:00 - 10.05.2018 03:00 (CET/CEST)","39430",""
"10.05.2018 03:00 - 10.05.2018 04:00 (CET/CEST)","38139",""
"10.05.2018 04:00 - 10.05.2018 05:00 (CET/CEST)","37597",""
"10.05.2018 05:00 - 10.05.2018 06:00 (CET/CEST)","37129",""
"10.05.2018 06:00 - 10.05.2018 07:00 (CET/CEST)","37678",""
"10.05.2018 07:00 - 10.05.2018 08:00 (CET/CEST)","40692",""
"10.05.2018 08:00 - 10.05.2018 09:00 (CET/CEST)","44589",""
"10.05.2018 09:00 - 10.05.2018 10:00 (CET/CEST)","48855",""
"10.05.2018 10:00 - 10.05.2018 11:00 (CET/CEST)","52848",""
"10.05.2018 11:00 - 10.05.2018 12:00 (CET/CEST)","55474",""
"10.05.2018 12:00 - 10.05.2018 13:00 (CET/CEST)","56894",""
"10.05.2018 13:00 - 10.05.2018 14:00 (CET/CEST)","56361",""
"10.05.2018 14:00 - 10.05.2018 15:00 (CET/CEST)","53712",""
"10.05.2018 15:00 - 10.05.2018 16:00 (CET/CEST)","51898",""
"10.05.2018 16:00 - 10.05.2018 17:00 (CET/CEST)","50485",""
"10.05.2018 17:00 - 10.05.2018 18:00 (CET/CEST)","50519",""
"10.05.2018 18:00 - 10.05.2018 19:00 (CET/CEST)","48969",""
"10.05.2018 19:00 - 10.05.2018 20:00 (CET/CEST)","47982",""
"10.05.2018 20:00 - 10.05.2018 21:00 (CET/CEST)","47184",""
"10.05.2018 21:00 - 10.05.2018 22:00 (CET/CEST)","46484",""
"10.05.2018 22:00 - 10.05.2018 23:00 (CET/CEST)","46295",""
"10.05.2018 23:00 - 11.05.2018 00:00 (CET/CEST)","43910",""
"11.05.2018 00:00 - 11.05.2018 01:00 (CET/CEST)","40886",""
"11.05.2018 01:00 - 11.05.2018 02:00 (CET/CEST)","38673",""
"11.05.2018 02:00 - 11.05.2018 03:00 (CET/CEST)","37292",""
"11.05.2018 03:00 - 11.05.2018 04:00 (CET/CEST)","36243",""
"11.05.2018 04:00 - 11.05.2018 05:00 (CET/CEST)","36676",""
"11.05.2018 05:00 - 11.05.2018 06:00 (CET/CEST)","38810",""
"11.05.2018 06:00 - 11.05.2018 07:00 (CET/CEST)","41766",""
"11.05.2018 07:00 - 11.05.2018 08:00 (CET/CEST)","48361",""
"11.05.2018 08:00 - 11.05.2018 09:00 (CET/CEST)","53056",""
"11.05.2018 09:00 - 11.05.2018 10:00 (CET/CEST)","55045",""
"11.05.2018 10:00 - 11.05.2018 11:00 (CET/CEST)","56306",""
"11.05.2018 11:00 - 11.05.2018 12:00 (CET/CEST)","57850",""
"11.05.2018 12:00 - 11.05.2018 13:00 (CET/CEST)","57987",""
"11.05.2018 13:00 - 11.05.2018 14:00 (CET/CEST)","56662",""
"11.05.2018 14:00 - 11.05.2018 15:00 (CET/CEST)","54975",""
"11.05.2018 15:00 - 11.05.2018 16:00 (CET/CEST)","53214",""
"11.05.2018 16:00 - 11.05.2018 17:00 (CET/CEST)","50770",""
"11.05.2018 17:00 - 11.05.2018 18:00 (CET/CEST)","48819",""
"11.05.2018 18:00 - 11.05.2018 19:00 (CET/CEST)","48240",""
"11.05.2018 19:00 - 11.05.2018 20:00 (CET/CEST)","47140",""
"11.05.2018 20:00 - 11.05.2018 21:00 (CET/CEST)","46310",""
"11.05.2018 21:00 - 11.05.2018 22:00 (CET/CEST)","46142",""
"11.05.2018 22:00 - 11.05.2018 23:00 (CET/CEST)","43806",""
"11.05.2018 23:00 - 12.05.2018 00:00 (CET/CEST)","41268",""
"12.05.2018 00:00 - 12.05.2018 01:00 (CET/CEST)","40017",""
"12.05.2018 01:00 - 12.05.2018 02:00 (CET/CEST)","38240",""
"12.05.2018 02:00 - 12.05.2018 03:00 (CET/CEST)","36930",""
"12.05.2018 03:00 - 12.05.2018 04:00 (CET/CEST)","35559",""
"12.05.2018 04:00 - 12.05.2018 05:00 (CET/CEST)","35352",""
"12.05.2018 05:00 - 12.05.2018 06:00 (CET/CEST)","35522",""
"12.05.2018 06:00 - 12.05.2018 07:00 (CET/CEST)","37990",""
"12.05.2018 07:00 - 12.05.2018 08:00 (CET/CEST)","40980",""
"12.05.2018 08:00 - 12.05.2018 09:00 (CET/CEST)","46404",""
"12.05.2018 09:00 - 12.05.2018 10:00 (CET/CEST)","50369",""
"12.05.2018 10:00 - 12.05.2018 11:00 (CET/CEST)","54475",""
"12.05.2018 11:00 - 12.05.2018 12:00 (CET/CEST)","56869",""
"12.05.2018 12:00 - 12.05.2018 13:00 (CET/CEST)","58722",""
"12.05.2018 13:00 - 12.05.2018 14:00 (CET/CEST)","58034",""
"12.05.2018 14:00 - 12.05.2018 15:00 (CET/CEST)","56100",""
"12.05.2018 15:00 - 12.05.2018 16:00 (CET/CEST)","53792",""
"12.05.2018 16:00 - 12.05.2018 17:00 (CET/CEST)","51257",""
"12.05.2018 17:00 - 12.05.2018 18:00 (CET/CEST)","49431",""
"12.05.2018 18:00 - 12.05.2018 19:00 (CET/CEST)","47906",""
"12.05.2018 19:00 - 12.05.2018 20:00 (CET/CEST)","47524",""
"12.05.2018 20:00 - 12.05.2018 21:00 (CET/CEST)","46732",""
"12.05.2018 21:00 - 12.05.2018 22:00 (CET/CEST)","45550",""
"12.05.2018 22:00 - 12.05.2018 23:00 (CET/CEST)","46190",""
"12.05.2018 23:00 - 13.05.2018 00:00 (CET/CEST)","44553",""
"13.05.2018 00:00 - 13.05.2018 01:00 (CET/CEST)","42599",""
"13.05.2018 01:00 - 13.05.2018 02:00 (CET/CEST)","40175",""
"13.05.2018 02:00 - 13.05.2018 03:00 (CET/CEST)","37585",""
"13.05.2018 03:00 - 13.05.2018 04:00 (CET/CEST)","36037",""
"13.05.2018 04:00 - 13.05.2018 05:00 (CET/CEST)","35090",""
"13.05.2018 05:00 - 13.05.2018 06:00 (CET/CEST)","34869",""
"13.05.2018 06:00 - 13.05.2018 07:00 (CET/CEST)","35241",""
